Iteration,Fitness,Chromosomes
2820,-36211.7535,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.15, 278.53, -478.25, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 402.28, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.38, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2830,-36211.7535,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.15, 278.53, -478.25, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 402.28, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.38, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2840,-36212.411,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.15, 278.53, -478.25, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2850,-36212.411,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.15, 278.53, -478.25, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2860,-36212.411,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.15, 278.53, -478.25, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2870,-36212.411,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.15, 278.53, -478.25, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2880,-36212.5038,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.15, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2890,-36212.5038,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.15, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2900,-36212.5038,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.15, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2910,-36212.5038,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.15, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2920,-36212.5038,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.15, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2930,-36212.5465,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2940,-36212.5465,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2950,-36212.5465,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2960,-36212.5465,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2970,-36212.5465,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2980,-36212.5465,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
2990,-36212.5465,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
3000,-36212.5465,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.66, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
3010,-36212.6979,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
3020,-36212.6979,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
3030,-36212.6979,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
3040,-36212.6979,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
3050,-36212.6979,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.35, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.62, 158.23, 302.87]
3060,-36212.7311,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3070,-36212.7311,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3080,-36212.7311,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.17, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 501.96, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3090,-36227.7106,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3100,-36227.7106,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3110,-36227.7106,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3120,-36227.7106,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.65, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3130,-36227.7265,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3140,-36227.7265,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3150,-36227.7265,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3160,-36227.7265,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3170,-36227.7265,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3180,-36227.7265,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3190,-36227.7265,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.23, 302.87]
3200,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3210,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3220,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3230,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3240,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3250,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3260,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3270,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3280,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3290,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3300,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3310,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3320,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3330,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
3340,-36227.7285,[451.13, 466.3, 421.54, 436.65, 448.94, 461.34, 475.73, -263.07, 278.53, -477.67, 380.87, 269.4, -482.93, 411.05, 433.32, 451.26, -297.03, 511.85, 403.21, -359.04, 511.68, 411.09, 436.31, -290.42, -459.19, 371.81, 511.21, 403.6, -375.01, -445.88, -380.65, -148.53, -504.67, -429.46, 365.84, 505.42, -277.73, 502.0, 452.53, -297.34, 511.72, 402.83, -358.79, 511.28, 402.33, -358.91, 511.74, 404.86, 158.44, 302.87]
